HS2,HS2 ID,HS4,HS4 ID,Section,Section ID,Trade Value,Trade Value Growth,Trade Value Growth Value,Year
"Wood, wood articles, & charcoal",944,Wooden Tool Handles,94417,Wood Products,9,81292.0,0.4611402688906463,25656.0,2011
"Wood, wood articles, & charcoal",944,Wood Carpentry,94418,Wood Products,9,2299317.0,0.3547787813974864,602127.0,2011
"Wood, wood articles, & charcoal",944,Wood Kitchenware,94419,Wood Products,9,111078.0,-0.1014851485148514,-12546.0,2011
"Wood, wood articles, & charcoal",944,Wood Ornaments,94420,Wood Products,9,608512.0,-0.0711754093005791,-46630.0,2011
"Wood, wood articles, & charcoal",944,Other Wood Articles,94421,Wood Products,9,1181225.0,0.2147559073094631,208828.0,2011
Cork & cork articles,945,Raw Cork,94501,Wood Products,9,5821037.0,0.6804500609848512,2357062.0,2011
Cork & cork articles,945,Debacked Cork,94502,Wood Products,9,123893.0,0.4349764877574185,37555.0,2011
Cork & cork articles,945,Natural Cork Articles,94503,Wood Products,9,6923740.0,-0.1975097295747314,-1704078.0,2011
Cork & cork articles,945,Agglomerated Cork,94504,Wood Products,9,24385.0,-0.9618993900152496,-615631.0,2011
Straw & esparto manufactures,946,Plaiting Products,94601,Wood Products,9,188118.0,0.0292101390203469,5339.0,2011
Straw & esparto manufactures,946,Basketwork,94602,Wood Products,9,5560380.0,0.1010125851394844,510138.0,2011
Wood pulp & paper scrap,1047,Mechanical Wood Pulp,104701,Paper Goods,10,976752.0,-0.1928276468463943,-233339.00000000023,2011
Wood pulp & paper scrap,1047,Dissolving Grades Chemical Woodpulp,104702,Paper Goods,10,1731615.0,0.2452125601710894,340997.0,2011
Wood pulp & paper scrap,1047,Sulfate Chemical Woodpulp,104703,Paper Goods,10,70081247.0,-0.383877428252735,-43664378.0,2011
Wood pulp & paper scrap,1047,Semi chemical Woodpulp,104705,Paper Goods,10,3345270.9999999995,-0.6827183024746157,-7198265.0,2011
Wood pulp & paper scrap,1047,Recovered Paper,104707,Paper Goods,10,1922787.0,0.2802721695393306,420929.0,2011
Paper articles,1048,Newsprint,104801,Paper Goods,10,29599.0,-0.3359283855335188,-14973.0,2011
Paper articles,1048,Uncoated Paper,104802,Paper Goods,10,1540202.0,0.030331248189631,45341.0,2011
Paper articles,1048,Tissue,104803,Paper Goods,10,303386.0,0.9828113562689536,150378.00000000003,2011
Paper articles,1048,Kraft Paper,104804,Paper Goods,10,981722.0,0.5002024777159902,327329.0,2011
Paper articles,1048,Other Uncoated Paper,104805,Paper Goods,10,5420364.0,0.9570220601509188,2650664.0,2011
Paper articles,1048,Vegetable Parchment,104806,Paper Goods,10,35254.0,0.0645609373112694,2138.0,2011
Paper articles,1048,Composite Paper,104807,Paper Goods,10,248811.0,0.716008938300895,103816.99999999996,2011
Paper articles,1048,Corrugated Paper,104808,Paper Goods,10,2559431.0,42.635342255562186,2500776.0,2011
Paper articles,1048,Carbon Paper,104809,Paper Goods,10,142.0,-0.9990025288002248,-142218.0,2011
Paper articles,1048,Kaolin Coated Paper,104810,Paper Goods,10,3787386.0,1.5426138118268165,2297822.0,2011
Paper articles,1048,Cellulose Fibers Paper,104811,Paper Goods,10,1095472.0,-0.2192521448842781,-307634.0,2011
Paper articles,1048,Paper Pulp Filter Blocks,104812,Paper Goods,10,160166.0,799.83,159966.0,2011
Paper articles,1048,Cigarette Paper,104813,Paper Goods,10,60675.0,5.812057931963624,51768.0,2011
Paper articles,1048,Wallpaper,104814,Paper Goods,10,18579.0,-0.7046545639525641,-44327.0,2011
Paper articles,1048,Other Carbon Paper,104816,Paper Goods,10,52212.0,-0.2538264759264287,-17761.0,2011
Paper articles,1048,Letter Stock,104817,Paper Goods,10,256704.0,4.464112388250319,209724.0,2011
Paper articles,1048,Toilet Paper,104818,Paper Goods,10,2623604.0,-0.1187602740048112,-353570.0,2011
Paper articles,1048,Paper Containers,104819,Paper Goods,10,57486105.0,0.5182211158801819,19621986.0,2011
Paper articles,1048,Paper Notebooks,104820,Paper Goods,10,2545620.0,1.3455752677174495,1460334.0,2011
Paper articles,1048,Paper Labels,104821,Paper Goods,10,1590180.0,-0.1630658008448394,-309826.0,2011
Paper articles,1048,Paper Spools,104822,Paper Goods,10,398068.0,5.616711823274215,337907.0,2011
Paper articles,1048,Shaped Paper,104823,Paper Goods,10,2550484.0,0.2448593405059417,501671.0,2011
"Books, newspapers, & other prints",1049,Brochures,104901,Paper Goods,10,3647384.0,0.91236150995115,1740117.0,2011
"Books, newspapers, & other prints",1049,Newspapers,104902,Paper Goods,10,684833.0,0.6863363596293588,278726.0,2011
"Books, newspapers, & other prints",1049,Children's Picture Books,104903,Paper Goods,10,58836.0,7.985339034819792,52288.0,2011
"Books, newspapers, & other prints",1049,Maps,104905,Paper Goods,10,91944.0,1.265076862435948,51352.0,2011
"Books, newspapers, & other prints",1049,Architectural Plans,104906,Paper Goods,10,40609.0,7.547463691854347,35858.0,2011
"Books, newspapers, & other prints",1049,Documents of title (bonds etc) and unused stamps,104907,Paper Goods,10,87684.0,0.8964443290942123,41448.0,2011
"Books, newspapers, & other prints",1049,Decals,104908,Paper Goods,10,151231.99999999997,0.3551375908386273,39632.99999999997,2011
"Books, newspapers, & other prints",1049,Postcards,104909,Paper Goods,10,25331.0,0.5656715495395266,9152.0,2011
"Books, newspapers, & other prints",1049,Calendars,104910,Paper Goods,10,88089.0,-0.4368647155843658,-68337.0,2011
"Books, newspapers, & other prints",1049,Other Printed Material,104911,Paper Goods,10,2346976.0,-0.2248794125272261,-680909.0,2011
Silk,1150,Retail Silk Yarn,115006,Textiles,11,8772.0,,,2011
Silk,1150,Silk Fabrics,115007,Textiles,11,417206.0,0.5666766804355989,150906.0,2011
Wool & animal hair,1151,Wool,115101,Textiles,11,4767473.0,9.593560500849934,4317438.0,2011
Wool & animal hair,1151,Wool or Animal Hair Waste,115103,Textiles,11,188.0,-0.9912825744227024,-21378.0,2011
Wool & animal hair,1151,Garnetted Wool or Animal Hair,115104,Textiles,11,98545.0,,,2011
Wool & animal hair,1151,Prepared Wool or Animal Hair,115105,Textiles,11,128447.0,31.60903782685961,124508.0,2011
Wool & animal hair,1151,Non-Retail Carded Wool Yarn,115106,Textiles,11,78124.0,-0.4420072995307444,-61885.0,2011
Wool & animal hair,1151,Non-Retail Combed Wool Yarn,115107,Textiles,11,77715.0,-0.8360726625351732,-396367.0,2011
Wool & animal hair,1151,Retail Wool or Animal Hair Yarn,115109,Textiles,11,2039.0,-0.3059904697072839,-899.0000000000002,2011
Wool & animal hair,1151,Horsehair Yarn,115110,Textiles,11,1446.9999999999998,,,2011
Wool & animal hair,1151,Carded Wool or Animal Hair Fabric,115111,Textiles,11,411410.0,-0.8659725905298287,-2658186.0,2011
Wool & animal hair,1151,Combed Wool or Animal Hair Fabric,115112,Textiles,11,4218635.0,-0.3703511055256881,-2481345.0,2011
Cotton,1152,Raw Cotton,115201,Textiles,11,15184.0,-0.7911416781292985,-57516.0,2011
Cotton,1152,Cotton Waste,115202,Textiles,11,527157.0,-0.5788801388083381,-724641.0,2011
Cotton,1152,Prepared Cotton,115203,Textiles,11,7984.0,-0.9477076237883154,-144696.0,2011
Cotton,1152,Cotton Sewing Thread,115204,Textiles,11,89893.0,1.3151591634902648,51065.0,2011
Cotton,1152,Non-Retail Pure Cotton Yarn,115205,Textiles,11,2218824.0,0.7809077008897218,972929.0,2011
Cotton,1152,Non-Retail Mixed Cotton Yarn,115206,Textiles,11,4252310.0,1.6171508124762275,2627524.0,2011
Cotton,1152,Retail Cotton Yarn,115207,Textiles,11,95748.0,20.353256021409457,91264.0,2011
Cotton,1152,Light Pure Woven Cotton,115208,Textiles,11,3290974.0,-0.2297144841972021,-981434.0,2011
Cotton,1152,Heavy Pure Woven Cotton,115209,Textiles,11,46055688.00000001,0.2360650674470013,8795766.000000007,2011
Cotton,1152,Light Mixed Woven Cotton,115210,Textiles,11,427692.0,-0.2518158281435869,-143948.0,2011
Cotton,1152,Heavy Mixed Woven Cotton,115211,Textiles,11,1653581.0,-0.5347872617571942,-1900881.0,2011
Cotton,1152,Other Cotton Fabrics,115212,Textiles,11,782078.0,-0.1753076734080122,-166249.0,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Jute and Other Textile Fibers,115303,Textiles,11,3919.0,3.556976744186046,3058.9999999999995,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,"Sisal, Agave, raw, processed, not spun, tow and waste",115304,Textiles,11,26075.0,-0.730724745440651,-70759.0,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Coconut and Other Vegetable Fibers,115305,Textiles,11,38099.0,0.4092472720547438,11064.0,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Flax Yarn,115306,Textiles,11,134984.0,0.5288188191589367,46691.0,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Jute Yarn,115307,Textiles,11,25.0,,,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Other Vegetable Fibers Yarn,115308,Textiles,11,257477.00000000003,2.0792790853425185,173861.00000000003,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Flax Woven Fabric,115309,Textiles,11,952357.0,0.9713617997251066,469261.0000000001,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Jute Woven Fabric,115310,Textiles,11,1519.0000000000002,0.7261363636363639,639.0000000000002,2011
"Vegetable textile fibers, paper yarn & fabrics",1153,Other Vegetable Fibers Fabric,115311,Textiles,11,9045.0,3.913090711569799,7204.0,2011
Man-made filaments,1154,Artificial Filament Sewing Thread,115401,Textiles,11,265533.0,-0.2428377935242875,-85162.0,2011
Man-made filaments,1154,Non-Retail Synthetic Filament Yarn,115402,Textiles,11,11508894.0,0.6207454511963687,4407906.0,2011
Man-made filaments,1154,Non-Retail Artificial Filament Yarn,115403,Textiles,11,29822.0,-0.4709597303530247,-26548.0,2011
Man-made filaments,1154,Synthetic Monofilament,115404,Textiles,11,39392.0,-0.7516799677244475,-119242.0,2011
Man-made filaments,1154,Retail Artificial Filament Yarn,115406,Textiles,11,56125.0,,,2011
Man-made filaments,1154,Synthetic Filament Yarn Woven Fabric,115407,Textiles,11,4605028.0,0.4435942111126924,1415054.0,2011
Man-made filaments,1154,Artificial Filament Yarn Woven Fabric,115408,Textiles,11,2598362.0,0.5080750287585477,875396.0,2011
Man-made staple fibres,1155,Synthetic Filament Tow,115501,Textiles,11,67563.0,264.996062992126,67309.0,2011
Man-made staple fibres,1155,Unprocessed Synthetic Staple Fibers,115503,Textiles,11,843518.0,-0.3236245254046339,-403597.0,2011
Man-made staple fibres,1155,Unprocessed Artificial Staple Fibers,115504,Textiles,11,75408.99999999999,,,2011
Man-made staple fibres,1155,Artificial Fibers Waste,115505,Textiles,11,9384638.0,1.061757568381151,4832872.0,2011
Man-made staple fibres,1155,Processed Synthetic Staple Fibers,115506,Textiles,11,54539.0,-0.7459805127058649,-160165.0,2011
Man-made staple fibres,1155,Non-Retail Artificial Staple Fibers Sewing Thread,115508,Textiles,11,70395.0,-0.4818677638503492,-65468.0,2011
Man-made staple fibres,1155,Non-Retail Synthetic Staple Fibers Yarn,115509,Textiles,11,9560107.0,-0.1094507272799762,-1174961.0,2011
Man-made staple fibres,1155,Non-Retail Artificial Staple Fibers Yarn,115510,Textiles,11,1121290.0,0.1843682696745995,174549.0,2011
Man-made staple fibres,1155,Retail Artificial Staple Fibers Yarn,115511,Textiles,11,125631.0,0.5098972417522984,42426.0,2011
Man-made staple fibres,1155,Synthetic Fabrics,115512,Textiles,11,3452090.0,0.783628556120058,1516659.0,2011
Man-made staple fibres,1155,Light Synthetic Cotton Fabrics,115513,Textiles,11,994507.0,2.3897446035441243,701120.0,2011
Man-made staple fibres,1155,Heavy Synthetic Cotton Fabrics,115514,Textiles,11,1199591.0,0.0455382566503652,52248.0,2011
Man-made staple fibres,1155,Other Synthetic Fabrics,115515,Textiles,11,14218105.000000002,0.1946226581392962,2316351.000000002,2011
Man-made staple fibres,1155,Woven Fabric of Synthetic Staple Fibers,115516,Textiles,11,2403769.0,0.3110311181650345,570274.0,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Wadding,115601,Textiles,11,22332.0,-0.9002670620495002,-201586.0,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Felt,115602,Textiles,11,63940.0,-0.5050585585236905,-65247.000000000015,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Non-woven Textiles,115603,Textiles,11,507565.0,1.207322588781714,277619.0,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Rubber Textiles,115604,Textiles,11,152096.0,1.484416857236197,90876.0,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Gimp Yarn,115606,Textiles,11,162686.0,11.428265851795263,149596.0,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Twine and Rope,115607,Textiles,11,425833.0,-0.0002629447463874,-112.0,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",115608,Textiles,11,7258881.0,0.4250807326672377,2165218.0,2011
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Other Articles of Twine and Rope,115609,Textiles,11,62213.0,-0.601160367984101,-93772.0,2011
Carpets & textile floor covers,1157,Knotted Carpets,115701,Textiles,11,7686471.0,0.038667241596682,286150.0,2011
Carpets & textile floor covers,1157,Hand-Woven Rugs,115702,Textiles,11,9728988.0,0.220660695806312,1758724.0,2011
Carpets & textile floor covers,1157,Tufted Carpets,115703,Textiles,11,661149.0,-0.6063776268074418,-1018504.0,2011
Carpets & textile floor covers,1157,Felt Carpets,115704,Textiles,11,8110.0,-0.819689626039397,-36868.0,2011
Carpets & textile floor covers,1157,Other Carpets,115705,Textiles,11,373103.0,0.1221581595671409,40616.0,2011
Special woven fabrics and tapestries,1158,Woven Fabrics,115801,Textiles,11,3620769.0,0.0523120517906576,179994.0,2011
Special woven fabrics and tapestries,1158,Terry Fabric,115802,Textiles,11,109917.0,13.453254437869823,102312.0,2011
Special woven fabrics and tapestries,1158,Tulles and Net Fabric,115804,Textiles,11,3662024.0,3.7111742351146138,2884718.0,2011
Special woven fabrics and tapestries,1158,Hand-Woven Tapestries,115805,Textiles,11,17003.0,0.0301726749469857,498.0,2011
Special woven fabrics and tapestries,1158,Narrow Woven Fabric,115806,Textiles,11,1006724.0,0.4622988061639647,318271.0,2011
Special woven fabrics and tapestries,1158,Labels,115807,Textiles,11,488880.0,-0.1151717422544949,-63634.0,2011
Special woven fabrics and tapestries,1158,Ornamental Trimmings,115808,Textiles,11,370620.0,-0.4150337371266227,-262955.0,2011
Special woven fabrics and tapestries,1158,Metallic Fabric,115809,Textiles,11,147949.0,-0.4484371970950954,-120287.0,2011
Special woven fabrics and tapestries,1158,Embroidery,115810,Textiles,11,1752771.0000000002,0.3904094430099596,492156.0000000002,2011
Special woven fabrics and tapestries,1158,Quilted Textiles,115811,Textiles,11,1287211.0,7.895537756646372,1142508.0,2011
"Coated, covered, & laminated fabrics for industrial use",1159,Gum Coated Textile Fabric,115901,Textiles,11,68065.0,0.9445476102048396,33062.0,2011
"Coated, covered, & laminated fabrics for industrial use",1159,Plastic Coated Textile Fabric,115903,Textiles,11,1737678.0,0.9678962823876884,854665.0,2011
"Coated, covered, & laminated fabrics for industrial use",1159,Textile Wall Coverings,115905,Textiles,11,2720.0,-0.4720496894409938,-2432.0,2011
"Coated, covered, & laminated fabrics for industrial use",1159,Rubber Textile Fabric,115906,Textiles,11,16729.0,-0.4566389502403534,-14059.0,2011
"Coated, covered, & laminated fabrics for industrial use",1159,Coated Textile Fabric,115907,Textiles,11,436234.0,0.2777123643158823,94815.99999999994,2011
"Coated, covered, & laminated fabrics for industrial use",1159,Hose Piping Textiles,115909,Textiles,11,942408.0,152.3368044256427,936262.0,2011
"Coated, covered, & laminated fabrics for industrial use",1159,Textiles for technical uses,115911,Textiles,11,819704.0,1.5616550517203662,499714.0,2011
Knitted fabrics,1160,Pile Fabric,116001,Textiles,11,369055.0,0.4488085423782044,114325.0,2011
Knitted fabrics,1160,Light Rubberized Knitted Fabric,116002,Textiles,11,9417254.0,0.0520043902152937,465529.0,2011
Knitted clothing accesories,1161,Knit Men's Coats,116101,Textiles,11,2698933.0,-0.3734344468245292,-1608570.0,2011
Knitted clothing accesories,1161,Knit Women's Coats,116102,Textiles,11,13556429.0,1.0837291053436522,7050579.0,2011
Knitted clothing accesories,1161,Knit Men's Suits,116103,Textiles,11,30395912.0,0.4503289063087486,9437968.0,2011
Knitted clothing accesories,1161,Knit Women's Suits,116104,Textiles,11,223783714.0,0.1603326705353632,30922029.0,2011
Knitted clothing accesories,1161,Knit Men's Shirts,116105,Textiles,11,23573765.0,0.3663326573858597,6320452.0,2011
Knitted clothing accesories,1161,Knit Women's Shirts,116106,Textiles,11,67028453.0,-0.0464466864331653,-3264893.0,2011
Knitted clothing accesories,1161,Knit Men's Undergarments,116107,Textiles,11,32535569.0,-0.2770789737469493,-12470134.0,2011
Knitted clothing accesories,1161,Knit Women's Undergarments,116108,Textiles,11,69479337.0,0.0893599964628387,5699377.0,2011
Knitted clothing accesories,1161,Knit T-shirts,116109,Textiles,11,355890176.0,0.08763872112343,28676581.0,2011
Knitted clothing accesories,1161,Knit Sweaters,116110,Textiles,11,182817889.0,0.0373783857408112,6587218.0,2011
Knitted clothing accesories,1161,Knit Babies' Garments,116111,Textiles,11,29023003.0,0.51447907701686,9859316.0,2011
Knitted clothing accesories,1161,Knit Active Wear,116112,Textiles,11,19203005.0,0.7571898768393504,8274758.0,2011
Knitted clothing accesories,1161,Garments of Impregnated Fabric,116113,Textiles,11,1646847.0,2.171838315591602,1127638.0,2011
Knitted clothing accesories,1161,Other Knit Garments,116114,Textiles,11,18360425.0,0.1640081909791453,2586975.0,2011
Knitted clothing accesories,1161,Knit Socks and Hosiery,116115,Textiles,11,27776794.0,0.4346068134851665,8414838.0,2011
