"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Preparations of fish, crustacenas, & molluscs",416,"Processed Crustaceans",41605,"Foodstuffs",4,23636505,1997
"Sugars & confectioneries",417,"Raw Sugar",41701,"Foodstuffs",4,152132,1997
"Sugars & confectioneries",417,"Other Sugars",41702,"Foodstuffs",4,379146,1997
"Sugars & confectioneries",417,"Molasses",41703,"Foodstuffs",4,4545572,1997
"Sugars & confectioneries",417,"Confectionery Sugar",41704,"Foodstuffs",4,1441421,1997
"Cocoa & cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,14046,1997
"Cocoa & cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,41060,1997
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,181131,1997
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,335781,1997
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,6917,1997
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,392249,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,16866230,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,12168923,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,330952,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,173961,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,101379797,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,193264.00000000003,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,8971,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,18859719,1997
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,3792583,1997
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,21653778,1997
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,154854,1997
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,13456,1997
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,1399870,1997
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,5681348,1997
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,84565,1997
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,3581714,1997
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,90097,1997
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,7471059,1997
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,14671,1997
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,1469765,1997
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,273933,1997
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,53770,1997
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,3680077,1997
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,250887.00000000003,1997
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,92937.99999999999,1997
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,192168,1997
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,38655,1997
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,44257,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,408675,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,27120,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,2667205,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,3643939,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,592130263,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,17468091,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,15601.999999999998,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,4433,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,1437922,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,201292,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,1908515,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,4929617,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,36725,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,8935190,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,44554,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,18843944,1997
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,13247213,1997
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,16468,1997
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,7915849,1997
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,23062156,1997
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,27285.999999999996,1997
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,16140607,1997
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,56290657,1997
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,717886.0000000001,1997
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,1287229,1997
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,95686496,1997
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,14435,1997
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,46416.00000000001,1997
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,37454,1997
"Inorganic chemicals",628,"Alkaline Metals",62805,"Chemical Products",6,33516,1997
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,496,1997
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,626636794,1997
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,8170,1997
"Inorganic chemicals",628,"Chromium Oxides and Hydroxides",62819,"Chemical Products",6,15825,1997
"Inorganic chemicals",628,"Manganese Oxides",62820,"Chemical Products",6,468,1997
"Inorganic chemicals",628,"Iron Oxides and Hydroxides",62821,"Chemical Products",6,52253,1997
"Inorganic chemicals",628,"Inorganic Salts",62825,"Chemical Products",6,4295,1997
"Inorganic chemicals",628,"Chlorides",62827,"Chemical Products",6,1835,1997
"Inorganic chemicals",628,"Hypochlorites",62828,"Chemical Products",6,80819,1997
"Inorganic chemicals",628,"Sulfates",62833,"Chemical Products",6,93827,1997
"Inorganic chemicals",628,"Phosphinates (hypophosphites) and phosphonates (phosphites)",62835,"Chemical Products",6,1963601,1997
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,1108504,1997
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,914849,1997
"Inorganic chemicals",628,"Other Inorganic Acids Salts",62842,"Chemical Products",6,430651,1997
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,4750,1997
"Inorganic chemicals",628,"Rare-Earth Metal Compounds",62846,"Chemical Products",6,92789,1997
"Inorganic chemicals",628,"Carbides",62849,"Chemical Products",6,10636,1997
"Inorganic chemicals",628,"Hydrides and other anions",62850,"Chemical Products",6,12985,1997
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,15177,1997
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,11589.999999999998,1997
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,1196,1997
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,1635,1997
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,37084,1997
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,988,1997
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,56531,1997
"Organic chemicals",629,"Phosphoric Esters and Salts",62919,"Chemical Products",6,104982.99999999999,1997
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,49557,1997
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,99993,1997
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,12106,1997
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,138809,1997
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,280615,1997
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,39897,1997
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,6819,1997
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,2139,1997
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,23184,1997
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,1518471,1997
"Organic chemicals",629,"Vegetable Alkaloids",62939,"Chemical Products",6,124822.00000000001,1997
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,191887.00000000003,1997
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,3938.9999999999995,1997
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,912356,1997
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,130526,1997
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,7530688,1997
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,134180,1997
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,72903,1997
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,1323178.9999999998,1997
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,167564803,1997
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,5251726,1997
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,250489467,1997
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,884,1997
"Paints, dyes, & varnishes",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,2744611,1997
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,399814.00000000006,1997
"Paints, dyes, & varnishes",632,"Lake Pigments",63205,"Chemical Products",6,2463,1997
"Paints, dyes, & varnishes",632,"Other Coloring Matter",63206,"Chemical Products",6,36381,1997
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,2277370,1997
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,186004,1997
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,50996,1997
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,4225,1997
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,382693,1997
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,70309,1997
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,16973349,1997
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,537331,1997
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,502373,1997
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,634507.9999999999,1997
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,1532617,1997
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,1035299,1997
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,114634,1997
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,178678,1997
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,2553365,1997
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,18211,1997
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,182671,1997
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,37229,1997
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,154704,1997
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,7353,1997
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,11923,1997
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,269475,1997
